site_id,site_name,latitude,longitude,state,county,city,site_type,status,contamination_type,federal_facility,npl_status
SEMSWVD982367500,Mechling Hill Drum Dump,40.3232879,-80.5946935,West Virginia,Brooke,Follansbee,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMIN000522115,Dexter Pcb,42.3970822,-83.1327804,Michigan,-- Not Defined --,Detroit,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFLD980494819,Klondike Landfill,30.4822276,-87.3497269,Florida,Escambia,Pensacola,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMNN000522076,2Nd Ave E And Lewis St S,44.7977459,-93.5250778,Minnesota,Scott,Shakopee,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTXN000622172,Venator-Freeport-Hci Spill,28.953768,-95.337025,Texas,Brazoria,Freeport,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOHN000522038,Omni Polymers Intl Corp,41.645518,-83.5904245,Ohio,,Toledo,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJD980654123,Beachwood/Berkeley Wells,39.9247271,-74.1966625,New Jersey,Ocean,Berkeley Township,Superfund,Deleted From The Final Npl,,False,Deleted from NPL
SEMSPA0000068015,Heinz Wildlife Refuge/Tinicum Marsh,39.8948581,-75.2548518,Pennsylvania,Philadelphia,Philadelphia,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSPAN000306813,Federated Metals Div. Asarco Lead Smelter,40.457858,-79.9463433,Pennsylvania,Allegheny,Pittsburgh,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFLD098930076,"Central Phosphates, Inc.",28.0183382,-82.1216703,Florida,Hillsborough,Plant City,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJD014743678,Lightman Drum Company,39.72973,-74.9059187,New Jersey,Camden,Winslow Township,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSOHN000509978,Scordos Trailers,41.4648981,-81.7016839,Ohio,Cuyahoga,Cleveland,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSALN000410550,Clarence Brown Rd Drum,31.1826057,-88.2212052,Alabama,Washington,Chatom,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSDCSFN0305462,Kenilworth Park Landfill Site,38.8971278,-76.9261023,District of Columbia,District Of Columbia,Washington,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSKYN000410565,Butler Road Mercury Spill,36.8771569,-87.432435,Kentucky,Christian,Hopkinsville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSPAN000304212,Belgrade Transformer Site,39.9816781,-75.1131718,Pennsylvania,Philadelphia,Philadelphia,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJN000206714,Mccarter Highway Abandoned Drums,40.7798853,-74.1536965,New Jersey,Essex,Newark,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJD980654214,Rockaway Township Wells,40.9133393,-74.4991706,New Jersey,Morris,Rockaway,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSLAD008053977,Standard Wood Preservers Inc Shreveport,32.4107358,-93.7385167,Louisiana,Caddo,Shreveport,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJD980770093,Kearny Drum Dump #5,40.7606683,-74.1142015,New Jersey,Hudson,Kearny,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSKYD985113000,National Turnpike Drum,38.0949639,-85.7343449,Kentucky,Jefferson,Louisville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJD980529945,Williams Property,39.1173079,-74.8004016,New Jersey,Cape May,Swainton Middle,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSFLD000602334,Intersil Corp,28.0302862,-80.6013919,Florida,Brevard,Palm Bay,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSMDN000306838,Peeler'S Cleaners,38.9635698,-76.9388883,Maryland,Prince George'S,Riverdale,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNJD980770085,Kearny Drum Dump #5,40.7606683,-74.1142015,New Jersey,Hudson,Kearny,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMSN000407423,Gulf States Creosoting Company,32.1930059,-90.1013057,Mississippi,Rankin,Flowood,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSSCN000410564,Liberty Train Derailment,34.7780867,-82.7072038,South Carolina,Pickens,Liberty,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSKSN000741028,Hays Pce Location #8 10Th (East),38.8722867,-99.3318186,Kansas,Ellis,Hays,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFLD004145140,Airco Plating Co.,25.8152047,-80.2559027,Florida,Miami-Dade,Miami,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSOHD001176759,Essex International,39.9388378,-81.9883239,Ohio,Muskingum,Zanesville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSALD058223371,Stallworth Timber Co,31.7400159,-87.1716989,Alabama,Monroe,Beatrice,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSPAD987271194,E. Z. Chemical,39.9666751,-75.1466688,Pennsylvania,Philadelphia,Philadelphia,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNED048737415,Grand Island - Sink & Baer Dry Cleaners,40.9244319,-98.3433758,Nebraska,Hall,Grand Island,Superfund,Site Is Part Of Npl Site,,False,Non-NPL Superfund
SEMSMIN000510329,Stahelin Mercury,42.3740482,-83.2253645,Michigan,Wayne,Detroit,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNCN000406757,Nebo House Spill,35.6028199,-81.8788426,North Carolina,Mcdowell,Nebo,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOHN000510592,Custom Cleaners Inc,40.061037,-82.9852673,Ohio,Franklin,Columbus,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMIN000522062,Blue Ribbon Cleaners,43.9520583,-86.4477856,Michigan,Mason,Ludington,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNHN000120073,North Hollis Rd/South Merrimack Rd Area,42.8018087,-71.5649008,New Hampshire,Hillsborough,Amherst/Hollist,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFLD059884346,Unitco Sanitation Service,25.8586157,-80.3508357,Florida,Miami-Dade,Miami,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSIAD981127285,Dychem,41.5807874,-93.6375274,Iowa,Polk,Des Moines,Superfund,Site Is Part Of Npl Site,,False,Non-NPL Superfund
SEMSVTN000153607,Killington Ski Resort Construction Projects Indc,43.6419989,-72.7883812,Vermont,Rutland,Killington,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILN000510191,Peoples Gas South Station Former Mgp,41.8442048,-87.6621058,Illinois,Cook,Chicago,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNCN000410827,Hollingbourne Road Mercury Response,35.4353869,-80.8183032,North Carolina,Mecklenburg,Huntersville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCAN000921748,Alcalde Drive Lithium Ion Battery Fire,33.6223608,-117.7270831,California,Orange,Laguna Hills,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILN000510689,"Polychem Services Inc., Llc",41.5207378,-87.6222657,Illinois,Cook,Chicago Heights,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNCN000411010,Con-Lee Drive Mercury Spill,35.9287013,-80.8716234,North Carolina,Iredell,Olin,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILD000802827,Outboard Marine Corp.,42.3652889,-87.8211169,Illinois,Lake,Waukegan,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSMID043356807,Auto Specialties/Riverside,42.1506171,-86.4251974,Michigan,Berrien,Benton Harbor,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSALR000044487,Reef Waste (Reef Llc),33.1914478,-86.2593162,Alabama,Talladega County,Sylacauga,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMO8210022465,Federal Center,38.6910271,-90.2692362,Missouri,St Louis City,St Louis,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMO0210090056,Weldon Spring - Ex Army Ordnance Plant,38.7866742,-90.4800063,Missouri,St. Charles,St Charles,Superfund,Site Is Part Of Npl Site,,False,Non-NPL Superfund
SEMSNJD011643608,Del Val Industrial Tire Fire Response,39.598118,-75.4946419,New Jersey,Salem,Pennsville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWIN000510402,Evermor Park,43.36385,-89.7709465,Wisconsin,Sauk,North Freedom,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSLAN000607534,Williams Olefin Geismar Explosion,30.2358384,-91.0505619,Louisiana,Ascension,Geismar,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILD047731112,Precision National Corp,38.3093372,-88.8965158,Illinois,Jefferson,Mount Vernon,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSGAD003312758,International Paper Co. (Rome Linerboard Mill),34.2535235,-85.3290205,Georgia,Floyd,Rome,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMOD980861900,Stout Residence,38.3700071,-90.3800062,Missouri,Jefferson,Imperial,Superfund,Site Is Part Of Npl Site,,False,Non-NPL Superfund
SEMSWI0000272757,Beaver Wrecking And Salvage Wyocena,43.495564,-89.3136174,Wisconsin,Columbia,Wyocena,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFLT010067726,301 Plaza Laundromat,29.2219808,-82.1242341,Florida,Marion,Ocala,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFLD007432552,Technitronics Groundwater Plume,28.6754054,-81.3165581,Florida,Seminole,Casselberry,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFL0000408005,Kay Larkin Airport,29.6636156,-81.6850232,Florida,Putnam,Palatka,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOHD004278628,"Dayton Electroplate, Inc.",39.7794177,-84.1636845,Ohio,Montgomery,Dayton,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOHD004206488,Economy Plating,41.5134681,-81.6679939,Ohio,Cuyahoga,Cleveland,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSLAN000607016,Lake Charles Nrg,30.2343162,-93.1252978,Louisiana,Calcasieu,Lake Charles,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCAD983567454,Penn Mine,38.2300051,-120.85168,California,Calaveras,Campo Seco,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMND010332674,Doc'S Auto Salvage,44.987048,-93.2851278,Minnesota,Hennepin,Minneapolis,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILD984837104,Marvel Engineering,41.9122778,-87.8725658,Illinois,Cook,Melrose Park,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMON000703273,Ossenfort Road Abandoned Drum,38.5933271,-90.7205763,Missouri,St. Louis,Glencoe,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNCN000407364,Quarter Master Auto Detail,36.0815071,-80.0872731,North Carolina,Forsyth,Kernersville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMOD980633143,Brenntag - Mid South Division,39.156196,-94.5054474,Missouri,Clay,Kansas City,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCAN000905902,Southern Avenue Industrial Area,33.9461828,-118.1769342,California,Los Angeles,South Gate,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSSCD003353026,"Koppers Co., Inc. (Florence Plant)",34.2022067,-79.7229029,South Carolina,Florence,Florence,Superfund,Deleted From The Final Npl,,False,Deleted from NPL
SEMSSCD058189622,Galey & Lord Society Hill,34.5315348,-79.8332949,South Carolina,Darlington,Society Hill,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSILN000510599,Beecher Ditch Drums,41.3545778,-87.7167457,Illinois,Will,Beecher,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILD062471081,Moschiano Plating Company,41.8843079,-87.6969458,Illinois,Cook,Chicago,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSKSN000720809,Refrigerant Cylinder-123Rd Street,38.9067769,-94.7059575,Kansas,Johnson,Overland Park,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTX0000605420,Webster - Gulf Nuclear,29.5423552,-95.1245669,Texas,Harris,Webster,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSINN000510359,State Plating,40.2834677,-85.8501751,Indiana,Madison,Elwood,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSCON000821219,Ward Mercury Response,40.1121574,-105.4404913,Colorado,Boulder,Ward,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSAKN001020451,Plaza Cleaners & Laundry (3550 Airport Way),64.8373668,-147.807347,Alaska,Fairbanks North Star,Fairbanks,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMND981089477,Fritz Craig Salvage,46.8841751,-95.1213976,Minnesota,Hubbard,Park Rapids,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSKSD980741862,Cherokee County,37.0796596,-94.7241933,Kansas,Cherokee,Galena,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSMIN000510631,Bangor Chemical Fire,42.316098,-86.1064053,Michigan,Van Buren,Bangor,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSLAN000622096,Uprr Caspiana Derailment,32.2707318,-93.5353937,Louisiana,Caddo,Caspiana,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSKSN000703116,Forbes (Ex) Atlas Fac S-2,38.7486179,-95.3375076,Kansas,Douglas,Worden,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILD000108472,Isaiah Watson,38.6655632,-90.1416732,Illinois,St. Clair,Cahokia,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMOD981126428,Union Electric Co - Ray Ave,38.5854371,-90.2565762,Missouri,St. Louis,St Louis,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSALN000411023,Cordova Mercury Spill,33.7341263,-87.211035,Alabama,Walker,Cordova,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOH0001326610,Baker Woods Creosoting,40.6125079,-83.1886143,Ohio,Marion,Marion,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSIAD984589093,Citizens Gas & Electric Co,41.2519513,-95.854619,Iowa,Pottawattamie,Council Bluffs,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSOHD056743933,Asarco Inc  *,39.9967278,-82.9700042,Ohio,Franklin,Columbus,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSIAD039954300,Pce Former Dry Cleaner,41.4037243,-94.9957718,Iowa,Cass,Atlantic,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSCASFN0905543,Cmx,33.9898048,-118.2701322,California,Los Angeles,Los Angeles,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTND007018799,American Creosote Works,35.6100066,-88.8355056,Tennessee,Madison,Jackson,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSWID988610176,Sanitary Transfer & Landfill-Delafield,43.056119,-88.3705621,Wisconsin,Waukesha,Waukesha,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNYD001493857,Coney Island Electroplating Works,40.5810482,-73.9822914,New York,Kings,Brooklyn,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMO0002325298,Brenntag Mid-South Inc.,37.1634267,-93.3238669,Missouri,Greene,Springfield,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWIN000510300,Lakehead Blacktop H2S Release,46.6680681,-92.1164519,Wisconsin,Douglas,Superior,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMIN000505411,Whittier Cleaners,42.3851682,-82.9442444,Michigan,Wayne,Grosse Pointe Park,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWAD980511539,Hidden Valley Landfill (Thun Field),47.0950056,-122.2878148,Washington,Pierce,Pierce County,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSCON000826434,Douglas County White Powder Chlorinating Agent,39.4460064,-104.87801,Colorado,-- Not Defined --,Castle Rock,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSWIN000507455,Lincoln Elementary Mercury Spill,44.5220503,-88.0373562,Wisconsin,Brown,Green Bay,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILD980902068,Fritz - Mar Landfill Mini #3,41.4880638,-87.6291727,Illinois,Cook,Chicago Heights,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSIN0001402288,Shelly Ditch,39.9779616,-86.9499464,Indiana,Montgomery,Crawfordsville,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMOD006851323,Lake Road Warehouse Co,39.7194371,-94.8893876,Missouri,Buchanan,St Joseph,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSGAN000421198,Clorox Atlanta Main,33.6272284,-84.3868432,Georgia,Clayton,Forest Park,Superfund,Unknown,,False,Non-NPL Superfund
SEMSCTD043211101,Highline Products Corp,41.3071049,-72.3696512,Connecticut,Middlesex,Old Saybrook,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSINN000510463,Muncie Precision Hard Chrome,40.1723777,-85.3755849,Indiana,Delaware,Muncie,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSIDD009061375,Potlatch Corporation,46.4205621,-117.0227917,Idaho,Nez Perce,Lewiston,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILN000510172,Wilbur Wright College,41.9582169,-87.7866788,Illinois,Cook,Chicago,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMIN000506765,Westwood Street Mercury Spill,42.3972522,-83.2326915,Michigan,Wayne,Detroit,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSGAN000410528,Torres Tire Company,34.1150565,-84.3863842,Georgia,Cobb,Roswell,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSGAD981219942,Mohawk Inds  - Duvall Distribution Center,34.7904466,-84.7835544,Georgia,Murray,Chatsworth,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTXN000606902,Sherman Propane,33.6714059,-96.6414075,Texas,Grayson,Sherman,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILD984903286,"Plot M, Palos Forest Preserve",41.6988968,-87.9355618,Illinois,Cook,Palos Hills,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTNN000420660,Green Earth Landfill Fire,35.802934,-89.0028538,Tennessee,Crockett,Gadsden,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMIN000507521,Lake Linden Recreation Area Sediments,47.1901386,-88.4058466,Michigan,Houghton,1000 Hiltunen Street Lake Linden,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNE7170090032,Nad (Marc) Yard Dump,40.526674,-98.0500085,Nebraska,Clay,Clay Center,Superfund,Site Is Part Of Npl Site,,False,Non-NPL Superfund
SEMSILD980605943,Woodstock Municipal Landfill,42.2923079,-88.440206,Illinois,Mchenry,Woodstock,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSGAN000410813,Statesboro Highway Creosote Site,32.5927863,-81.7035634,Georgia,Screven,Sylvania,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSGAN000420018,Metropolitan Parkway Mercury Release,33.7365902,-84.4081417,Georgia,Fulton,Atlanta,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSTXD050299577,Hart Creosoting Co,30.8936165,-93.9952847,Texas,Jasper,Jasper,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSMN0002024065,Aitkin Municipal Wellfield,46.5255662,-93.7183411,Minnesota,Aitkin,Aitkin,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSFLN000410699,Solana Road Radiation,30.2281157,-81.3764632,Florida,St. Johns,Ponte Vedra Beach,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSILN000508169,J Pitt Melt Shop,41.8368158,-87.6950138,Illinois,Cook,Chicago,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMAD001002252,"W.R. Grace & Co., Inc. (Acton Plant)",42.4505587,-71.4277817,Massachusetts,Middlesex,Acton,Superfund,Currently On The Final Npl,,False,Current NPL
SEMSOHD987046265,Impact Stamping Site,41.717208,-83.5472945,Ohio,Lucas,Toledo,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSIAD984619064,Stearns Automotive,41.5698274,-93.7190675,Iowa,Polk,West Des Moines,Superfund,Site Is Part Of Npl Site,,False,Non-NPL Superfund
SEMSNYN000202011,106 William Mott Drive,41.5122014,-74.0386905,New York,Orange,Newburgh,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNCN000410916,Market Street Spill,34.2375168,-77.9229223,North Carolina,New Hanover,Wilmington,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSKSN000703290,Schilling (Ex) Air Force Atlas Fac S- 1,39.0992068,-97.5433382,Kansas,Ottawa,Bennington,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSKSN000703117,Forbes (Ex) Atlas Fac S-3,38.4288958,-95.6805637,Kansas,Coffey,Lebo,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSMAD981063191,Tremblay Barrel,42.3736196,-72.6319451,Massachusetts,Hampshire,Hatfield,Superfund,Not On The Npl,,False,Non-NPL Superfund
SEMSNED986366524,Grand Island - Oil Dealers Assoc,40.9240381,-98.3500307,Nebraska,Hall,Grand Island,Superfund,Site Is Part Of Npl Site,,False,Non-NPL Superfund
SEMSILD984903203,National Railway Equipment,41.5158096,-90.4136555,Illinois,Rock Island,Silvis,Superfund,Not On The Npl,,False,Non-NPL Superfund
